model	metric	value
output_exp_2_rec_artist_rerank_mostpop_copy	nDCG	0.16808527637382864
output_exp_2_rec_artist_rerank_mostpop_copy	Recall	0.14449148050984442
output_exp_2_rec_artist_rerank_mostpop_copy	Precision	0.055258764607679464
output_exp_2_rec_artist_rerank_mostpop_copy	nDCGRendle2020	0.15336476851915384
output_exp_2_rec_artist_rerank_mostpop_copy	HR	0.6355036171396773
output_exp_2_rec_artist_rerank_mostpop_copy	F1	0.07878043612667955
output_exp_2_rec_artist_rerank_mostpop_copy	MAP	0.103994560526125
output_exp_2_rec_artist_rerank_mostpop_copy	MAR	0.10632838240100344
output_exp_2_rec_artist_rerank_mostpop_copy	MRR	0.3571895401625163
output_exp_2_rec_artist_rerank_mostpop_copy	ACLT	0.1419031719532554
output_exp_2_rec_artist_rerank_mostpop_copy	APLT	0.0077495987314079385
output_exp_2_rec_artist_rerank_mostpop_copy	ARP	205.4167664508958
output_exp_2_rec_artist_rerank_mostpop_copy	PopREO	0.9289397784718376
output_exp_2_rec_artist_rerank_mostpop_copy	PopRSP	0.9890990050032868
output_exp_2_rec_artist_rerank_mostpop_copy	ItemCoverage	443.0
output_exp_2_rec_artist_rerank_mostpop_copy	UserCoverage	1796.0
output_exp_2_rec_artist_rerank_mostpop_copy	Gini	0.02790761697609212
output_exp_2_rec_artist_rerank_mostpop_copy	SEntropy	5.720875893529762
output_exp_2_rec_artist_rerank_mostpop_copy	EFD	0.6697766603391146
output_exp_2_rec_artist_rerank_mostpop_copy	EPC	0.07379263242804816
