userId	title	itemId	rank
1667	 The Shins	3258	1
1667	 The Strokes	424	2
1667	 The Kooks	1048	3
1667	 The Killers	229	4
1667	 The White Stripes	709	5
1667	 The Black Keys	1976	6
1667	 The Fratellis	1515	7
1667	 The Libertines	428	8
1667	 The Arctic Monkeys	207	9
1667	 The Verve	1384	10
1667	 The Wombats	1517	11
1667	 The Subways	1988	12
1667	 The Ting Tings	546	13
1667	 The Hives	1520	14
1667	 The Kinks	554	15
1667	 The Smiths	429	16
1667	 The Cure	159	17
1667	 The Vines	4115	18
1667	 The Stone Roses	2606	19
1667	 The La's	4622	20
1667	 The Jesus and Mary Chain	3279	21
1667	 The Dandy Warhols	4069	22
1667	 The Raconteurs	1977	23
1667	 The Bravery	4435	24
1667	 The Doves	17889	25
1667	 The Rapture	2708	26
1667	 The Decemberists	211	27
1667	 The Shout Out Louds	10618	28
1667	 The Wrens	13713	29
1667	 The Walkmen	11181	30
1667	 The National	416	31
1667	 The Yeah Yeah Yeahs	425	32
1667	 The Postal Service	4118	33
1667	 The Flaming Lips	1958	34
1667	 The Smashing Pumpkins	436	35
1667	 The Weakerthans	2628	36
1667	 The New Pornographers	2424	37
1667	 The Faint	40	38
1667	 The Long Winters	12004	39
1667	 The Apples in Stereo	2280	40
1667	 The Fiery Furnaces	2416	41
1667	 The Shins	3258	42
1667	 The Pains of Being Pure at Heart	2538	43
1667	 The Hold Steady	3666	44
1667	 The Decemberists	211	45
1667	 The New Pornographers	2424	46
1667	 The National	416	47
1667	 The Arcade Fire	9951	48
1667	 The Magnetic Fields	1164	49
1667	 The Mountain Goats	1944	50
11	 Taylor Swift	344	1
11	 Bruno Mars	1042	2
11	 Maroon 5	538	3
11	 Pink	1052	4
11	 Avril Lavigne	333	5
11	 Coldplay	65	6
11	 Jason Derulo	10671	7
11	 Flo Rida	545	8
11	 Pitbull	1449	9
11	 Akon	1444	10
11	 Sean Paul	3316	11
11	 Kelly Clarkson	291	12
11	 Shakira	701	13
11	 Demi Lovato	681	14
11	 Adele	1934	15
11	 Ne-Yo	484	16
11	 50 Cent	2179	17
11	 Jay-Z	1613	18
11	 Linkin Park	377	19
11	 The Black Eyed Peas	8019	20
11	 Lil Wayne	527	21
11	 Lady Antebellum	1447	22
11	 Taio Cruz	531	23
11	 T.I.	330	24
11	 The Script	2607	25
11	 Flo Rida	545	26
11	 Owl City	691	27
11	 Jason Mraz	355	28
11	 Nickelback	966	29
11	 Sean Kingston	8364	30
11	 Jordin Sparks	290	31
11	 The Wanted	6528	32
11	 Train	5099	33
11	 Wiz Khalifa	2242	34
11	 LMFAO	5947	35
11	 Carrie Underwood	1459	36
11	 Red Hot Chili Peppers	220	37
11	 Pitbull	1449	38
11	 OneRepublic	191	39
11	 B.o.B	1455	40
11	 Gym Class Heroes	2841	41
11	 Daughtry	3859	42
11	 Boys Like Girls	1043	43
11	 Panic! At The Disco	1246	44
11	 Mariah Carey	257	45
11	 Calvin Harris	1409	47
11	 Kesha	466	48
11	 Foster The People	5476	49
11	 The Fray	1377	50
1747	 Boards of Canada	748	1
1747	 Sigur Rós	418	2
1747	 Animal Collective	440	3
1747	 The Flaming Lips	1958	4
1747	 Portishead	81	5
1747	 The Knife	1983	6
1747	 The Notwist	126	7
1747	 The Chemical Brothers	1394	8
1747	 The Avalanches	1970	9
1747	 The White Stripes	709	10
1747	 The xx	703	11
1747	 The Postal Service	4118	12
1747	 The Cure	159	13
1747	 The Smiths	429	14
1747	 The Stone Roses	2606	15
1747	 The Kinks	554	16
1747	 The Velvet Underground	863	17
1747	 The Clash	857	18
1747	 The Jesus and Mary Chain	3279	19
1747	 The Pixies	10207	20
1747	 The Strokes	424	21
1747	 The Shins	3258	22
1747	 The National	416	23
1747	 The Verve	1384	24
1747	 The Libertines	428	25
1747	 The Rapture	2708	26
1747	 The Go! Team	5412	27
1747	 The Beta Band	6188	28
1747	 The Dandy Warhols	4069	29
1747	 The Polyphonic Spree	3231	30
1747	 The Beta Band	6188	31
1747	 The Black Keys	1976	32
1747	 The Kills	420	33
1747	 The Horrors	3767	34
1747	 The Raconteurs	1977	35
1747	 The Walkmen	11181	36
1747	 The Decemberists	211	37
1747	 The Magnetic Fields	1164	38
1747	 The Apples in Stereo	2280	39
1747	 The Fiery Furnaces	2416	40
1747	 The Hidden Cameras	14667	41
1747	 The Unicorns	6687	42
1747	 The New Pornographers	2424	43
1747	 The Pains of Being Pure at Heart	2538	44
1747	 The Dismemberment Plan	11287	45
1747	 The Go! Team	5412	46
1747	 The Long Blondes	12165	47
1747	 The Futureheads	7663	48
1747	 The Dears	8210	49
1747	 The Arcade Fire	9951	50
1001	 Taylor Swift	344	1
1001	 Maroon 5	538	2
1001	 Coldplay	65	3
1001	 Justin Timberlake	329	4
1001	 Katy Perry	300	5
1001	 Bruno Mars	1042	6
1001	 Ed Sheeran	12140	7
1001	 Imagine Dragons	7070	8
1001	 Paramore	498	9
1001	 The Script	2607	10
1001	 Miley Cyrus	461	11
1001	 Jason Mraz	355	12
1001	 John Mayer	683	13
1001	 Rihanna	288	14
1001	 Green Day	230	15
1001	 Linkin Park	377	16
1001	 Alicia Keys	301	17
1001	 Panic! At The Disco	1246	18
1001	 Fall Out Boy	540	19
1001	 Kings of Leon	228	20
1001	 Flo Rida	545	21
1001	 Ne-Yo	484	22
1001	 Train	5099	23
1001	 The Fray	1377	24
1001	 Kelly Rowland	332	25
1001	 Flo Rida	545	26
1001	 Akon	1444	27
1001	 Sean Paul	3316	28
1001	 Usher	468	29
1001	 Flo Rida	545	30
1001	 T.I.	330	31
1001	 Flo Rida	545	32
1001	 Flo Rida	545	33
1001	 Flo Rida	545	34
1001	 Flo Rida	545	35
1001	 Flo Rida	545	36
1001	 Flo Rida	545	37
1001	 Flo Rida	545	38
1001	 Flo Rida	545	39
1001	 Flo Rida	545	40
1001	 Flo Rida	545	41
1001	 Flo Rida	545	42
1001	 Flo Rida	545	43
1001	 Flo Rida	545	44
