model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
UserKNN_nn=40_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.28595216591724404	0.26554200502475117	0.19966442953020136	0.3101469561159422	0.8808724832214765	0.18931218582259388	0.26658501562060116	0.17088329205109215	0.5305571468562097	0.674496644295302	0.033724832214765105	92.55419463087249	0.9528730880529145	0.9449435328021067	890.0	596.0	0.14567492963844997	8.439089591659982	2.041669749019966	0.18827541835568976
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2931279284482381	0.2680286746422467	0.19714765100671144	0.3148287827585456	0.8909395973154363	0.18839366046540776	0.2703335514112339	0.17499816721807965	0.5564978065167667	0.3338926174496644	0.01669463087248322	109.26854026845636	0.9839187473550571	0.972833653058845	729.0	596.0	0.08993640398354574	7.733983457994049	1.9991888931310327	0.18348587183253337
UserKNN_nn=40_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2892942945865315	0.2686986994449723	0.20159395973154362	0.3160981741603457	0.8758389261744967	0.19098627975021112	0.27219885774913355	0.1742461700810833	0.5508824039760417	0.8406040268456376	0.04203020134228188	91.5589765100671	0.945681029201552	0.9312763160040775	999.0	596.0	0.1564443963339831	8.519219749727274	2.074257286698514	0.19124491219074147
UserKNN_nn=80_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.29616431252042513	0.27354287737458455	0.20151006711409397	0.31936550788824214	0.8758389261744967	0.1926387808435221	0.2729006947719677	0.17589269608561492	0.5566524256602721	0.41778523489932884	0.020889261744966445	104.87776845637585	0.971281346616283	0.9659808909829745	764.0	596.0	0.1020857689254524	7.916898018959303	2.0440319559854916	0.1879140272203564
UserKNN_nn=20_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.26207296769118377	0.245123248030262	0.18590604026845636	0.28464618854078555	0.8456375838926175	0.17467249732602885	0.24377371448513946	0.1570679428406924	0.48990165246476675	1.5889261744966443	0.0794463087248322	79.00671140939598	0.9032797614718929	0.8691648124757275	1209.0	596.0	0.22620417478530708	9.059721815106869	1.902436056744802	0.17533749147645394
UserKNN_nn=60_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2923237403571264	0.26886638289838527	0.201006711409396	0.3177905106493642	0.8758389261744967	0.19044280905154287	0.2756040536719521	0.17613845536100323	0.550679390146646	0.6057046979865772	0.03028523489932886	98.92953020134229	0.9634565187525759	0.9505910605030182	867.0	596.0	0.12346981669914103	8.18158281873688	2.058384267537993	0.1895397130219703
UserKNN_nn=100_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.289753995327972	0.25938873988866956	0.19639261744966444	0.3104336773865289	0.8708053691275168	0.18497554299874275	0.267845524765906	0.16893121676720782	0.5552586089604681	0.14429530201342283	0.00721476510067114	112.35729865771815	0.9919062832800852	0.988280826726387	568.0	596.0	0.07664149888143157	7.553765033159904	1.9899958938227877	0.18281180420483617
UserKNN_nn=80_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.29394215674758467	0.26386782854262425	0.19848993288590602	0.316558018469067	0.8758389261744967	0.18722944776799694	0.27424580554081013	0.17199927879290194	0.56194311494325	0.24664429530201343	0.012332214765100671	107.4251677852349	0.9893318360471645	0.9799489761335226	641.0	596.0	0.089735242115898	7.768498985640339	2.0381877626211145	0.18750866531727098
UserKNN_nn=20_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2624273477444913	0.24830158402417252	0.1855704697986577	0.2860959394641288	0.8489932885906041	0.17664060177966498	0.24404063059627046	0.1604648992016279	0.48871968681086997	1.4446308724832215	0.07223154362416107	79.87726510067114	0.8844984802431611	0.8812107578317875	1166.0	596.0	0.2196673161578987	9.01966339027923	1.90639353172995	0.17557525999504575
UserKNN_nn=60_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2915616380791117	0.2658690524056714	0.20067114093959731	0.3157067739288842	0.8758389261744967	0.18933460440797195	0.2733237729771867	0.1747146394380693	0.5530917949687558	0.37919463087248323	0.018959731543624164	100.37332214765101	0.9763632593821273	0.9691345154675762	744.0	596.0	0.11215189074114129	8.077476865076287	2.0552080442123715	0.18930869795482594
