userId	title	itemId	rank
31	 Toy Story (1995)	1	1
31	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	2
31	 Memento (2000)	4226	3
31	 Star Wars: Episode IV - A New Hope (1977)	260	4
31	 Matrix, The (1999)	2571	5
31	 Fight Club (1999)	2959	6
31	 Schindler's List (1993)	527	7
31	 Super Size Me (2004)	8464	8
31	 Roger & Me (1989)	2064	9
31	 Maltese Falcon, The (1941)	913	10
31	 Apollo 13 (1995)	150	11
31	 Wizard of Oz, The (1939)	919	12
31	 Inception (2010)	79132	13
31	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	14
31	 Bowling for Columbine (2002)	5669	15
31	 Pulp Fiction (1994)	296	16
31	 Tombstone (1993)	553	17
31	 American Beauty (1999)	2858	18
31	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	19
31	 Princess Bride, The (1987)	1197	20
31	 Fahrenheit 9/11 (2004)	8622	21
31	 Seven (a.k.a. Se7en) (1995)	47	22
31	 Aliens (1986)	1200	23
31	 Willy Wonka & the Chocolate Factory (1971)	1073	24
31	 Usual Suspects, The (1995)	50	25
31	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	26
31	 Shawshank Redemption, The (1994)	318	27
31	 Alien (1979)	1214	28
31	 Lord of the Rings: The Two Towers, The (2002)	5952	29
31	 Dark Knight, The (2008)	58559	30
31	 Sixth Sense, The (1999)	2762	31
31	 Sin City (2005)	32587	32
31	 Aladdin (1992)	588	33
31	 Terminator 2: Judgment Day (1991)	589	34
31	 Dances with Wolves (1990)	590	35
31	 Silence of the Lambs, The (1991)	593	36
31	 Shrek (2001)	4306	37
31	 Beauty and the Beast (1991)	595	38
31	 L.A. Confidential (1997)	1617	39
31	 Dark City (1998)	1748	40
31	 Back to the Future Part III (1990)	2012	41
31	 Jurassic Park (1993)	480	42
31	 Fargo (1996)	608	43
31	 Forrest Gump (1994)	356	44
31	 Chinatown (1974)	1252	45
31	 Finding Nemo (2003)	6377	46
31	 Shining, The (1980)	1258	47
31	 Lion King, The (1994)	364	48
31	 Saving Private Ryan (1998)	2028	49
31	 Braveheart (1995)	110	50
121	 Toy Story (1995)	1	1
121	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	2
121	 Memento (2000)	4226	3
121	 Star Wars: Episode IV - A New Hope (1977)	260	4
121	 Matrix, The (1999)	2571	5
121	 Fight Club (1999)	2959	6
121	 Schindler's List (1993)	527	7
121	 Super Size Me (2004)	8464	8
121	 Roger & Me (1989)	2064	9
121	 Maltese Falcon, The (1941)	913	10
121	 Apollo 13 (1995)	150	11
121	 Wizard of Oz, The (1939)	919	12
121	 Inception (2010)	79132	13
121	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	14
121	 Bowling for Columbine (2002)	5669	15
121	 Pulp Fiction (1994)	296	16
121	 Tombstone (1993)	553	17
121	 American Beauty (1999)	2858	18
121	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	19
121	 Princess Bride, The (1987)	1197	20
121	 Fahrenheit 9/11 (2004)	8622	21
121	 Seven (a.k.a. Se7en) (1995)	47	22
121	 Aliens (1986)	1200	23
121	 Willy Wonka & the Chocolate Factory (1971)	1073	24
121	 Usual Suspects, The (1995)	50	25
121	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	26
121	 Shawshank Redemption, The (1994)	318	27
121	 Alien (1979)	1214	28
121	 Lord of the Rings: The Two Towers, The (2002)	5952	29
121	 Dark Knight, The (2008)	58559	30
121	 Sixth Sense, The (1999)	2762	31
121	 Sin City (2005)	32587	32
121	 Aladdin (1992)	588	33
121	 Terminator 2: Judgment Day (1991)	589	34
121	 Dances with Wolves (1990)	590	35
121	 Silence of the Lambs, The (1991)	593	36
121	 Shrek (2001)	4306	37
121	 Beauty and the Beast (1991)	595	38
121	 L.A. Confidential (1997)	1617	39
121	 Dark City (1998)	1748	40
121	 Back to the Future Part III (1990)	2012	41
121	 Jurassic Park (1993)	480	42
121	 Fargo (1996)	608	43
121	 Forrest Gump (1994)	356	44
121	 Chinatown (1974)	1252	45
121	 Finding Nemo (2003)	6377	46
121	 Shining, The (1980)	1258	47
121	 Lion King, The (1994)	364	48
121	 Saving Private Ryan (1998)	2028	49
121	 Braveheart (1995)	110	50
325	 The Shawshank Redemption (1994)	318	1
325	 The Godfather (1972)	858	2
325	 The Godfather: Part II (1974)	1221	3
325	 The Dark Knight (2008)	58559	4
325	 Pulp Fiction (1994)	296	5
325	 The Good, the Bad and the Ugly (Buono, il brutto, il cattivo, Il) (1966)	1201	6
325	 The Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	7
325	 The Lord of the Rings: The Two Towers, The (2002)	5952	8
325	 The Lord of the Rings: The Return of the King, The (2003)	7153	9
325	 Schindler's List (1993)	527	10
325	 The Silence of the Lambs (1991)	135937	11
325	 The Sixth Sense (1999)	2762	12
325	 Fight Club (1999)	2959	13
325	 Memento (2000)	4226	14
325	 The Usual Suspects (1995)	50	15
325	 The Matrix (1999)	2571	16
325	 Toy Story (1995)	1	17
325	 Jurassic Park (1993)	480	18
325	 Forrest Gump (1994)	356	19
325	 Saving Private Ryan (1998)	2028	20
325	 Braveheart (1995)	110	21
325	 The Lion King (1994)	134019	22
325	 Titanic (1997)	1721	23
325	 American Beauty (1999)	2858	24
325	 The Truman Show (1998)	1682	25
325	 The Sixth Sense (1999)	2762	26
325	 The Matrix (1999)	2571	27
325	 Fight Club (1999)	2959	28
325	 Memento (2000)	4226	29
325	 The Usual Suspects (1995)	50	30
325	 The Matrix (1999)	2571	31
325	 Toy Story (1995)	1	32
325	 Jurassic Park (1993)	480	33
325	 Forrest Gump (1994)	356	34
325	 Saving Private Ryan (1998)	2028	35
325	 Braveheart (1995)	110	36
325	 The Lion King (1994)	134019	37
325	 Titanic (1997)	1721	38
325	 American Beauty (1999)	2858	39
325	 The Truman Show (1998)	1682	40
325	 The Sixth Sense (1999)	2762	41
325	 The Matrix (1999)	2571	42
325	 Fight Club (1999)	2959	43
325	 Memento (2000)	4226	44
325	 The Usual Suspects (1995)	50	45
325	 The Matrix (1999)	2571	46
325	 Toy Story (1995)	1	47
325	 Jurassic Park (1993)	480	48
325	 Forrest Gump (1994)	356	49
325	 Saving Private Ryan (1998)	2028	50
205	 The Lord of the Rings: The Return of the King, The (2003)	7153	1
205	 Harry Potter and the Deathly Hallows: Part 1 (2010)	81834	2
205	 Harry Potter and the Half-Blood Prince (2009)	69844	3
205	 Inglourious Basterds (2009)	68157	4
205	 Kill Bill: Vol. 1 (2003)	6874	5
205	 The King's Speech, The (2010)	81845	6
205	 Django Unchained (2012)	99114	7
205	 Brave (2012)	95167	8
205	 Skyfall (2012)	96079	9
205	 Rush (2013)	104913	10
205	 Harry Potter and the Order of the Phoenix (2007)	54001	11
205	 Harry Potter and the Goblet of Fire (2005)	40815	12
205	 Harry Potter and the Chamber of Secrets (2002)	5816	13
205	 Full Metal Jacket (1987)	1222	14
205	 Forrest Gump (1994)	356	15
205	 Star Wars: Episode IV - A New Hope (1977)	260	16
205	 Mary Poppins (1964)	1028	17
205	 Toy Story (1995)	1	18
205	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	19
205	 Memento (2000)	4226	20
205	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	21
205	 The Matrix (1999)	2571	22
205	 Fight Club (1999)	2959	23
205	 Schindler's List (1993)	527	24
205	 Super Size Me (2004)	8464	25
205	 Roger & Me (1989)	2064	26
205	 Maltese Falcon, The (1941)	913	27
205	 Apollo 13 (1995)	150	28
205	 Wizard of Oz, The (1939)	919	29
205	 Inception (2010)	79132	30
205	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	31
205	 Bowling for Columbine (2002)	5669	32
205	 Pulp Fiction (1994)	296	33
205	 Tombstone (1993)	553	34
205	 American Beauty (1999)	2858	35
205	 Princess Bride, The (1987)	1197	36
205	 Fahrenheit 9/11 (2004)	8622	37
205	 Seven (a.k.a. Se7en) (1995)	47	38
205	 Aliens (1986)	1200	39
205	 Willy Wonka & the Chocolate Factory (1971)	1073	40
205	 Usual Suspects, The (1995)	50	41
205	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	42
205	 Shawshank Redemption, The (1994)	318	43
205	 Alien (1979)	1214	44
205	 Lord of the Rings: The Two Towers, The (2002)	5952	45
205	 Dark Knight, The (2008)	58559	46
205	 Sixth Sense, The (1999)	2762	47
205	 Sin City (2005)	32587	48
205	 Aladdin (1992)	588	49
205	 Terminator 2: Judgment Day (1991)	589	50
468	 Toy Story (1995)	1	1
468	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	2
468	 Memento (2000)	4226	3
468	 Star Wars: Episode IV - A New Hope (1977)	260	4
468	 Matrix, The (1999)	2571	5
468	 Fight Club (1999)	2959	6
468	 Schindler's List (1993)	527	7
468	 Super Size Me (2004)	8464	8
468	 Roger & Me (1989)	2064	9
468	 Maltese Falcon, The (1941)	913	10
468	 Apollo 13 (1995)	150	11
468	 Wizard of Oz, The (1939)	919	12
468	 Inception (2010)	79132	13
468	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	14
468	 Bowling for Columbine (2002)	5669	15
468	 Pulp Fiction (1994)	296	16
468	 Tombstone (1993)	553	17
468	 American Beauty (1999)	2858	18
468	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	19
468	 Princess Bride, The (1987)	1197	20
468	 Fahrenheit 9/11 (2004)	8622	21
468	 Seven (a.k.a. Se7en) (1995)	47	22
468	 Aliens (1986)	1200	23
468	 Willy Wonka & the Chocolate Factory (1971)	1073	24
468	 Usual Suspects, The (1995)	50	25
468	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	26
468	 Shawshank Redemption, The (1994)	318	27
468	 Alien (1979)	1214	28
468	 Lord of the Rings: The Two Towers, The (2002)	5952	29
468	 Dark Knight, The (2008)	58559	30
468	 Sixth Sense, The (1999)	2762	31
468	 Sin City (2005)	32587	32
468	 Aladdin (1992)	588	33
468	 Terminator 2: Judgment Day (1991)	589	34
468	 Dances with Wolves (1990)	590	35
468	 Silence of the Lambs, The (1991)	593	36
468	 Shrek (2001)	4306	37
468	 Beauty and the Beast (1991)	595	38
468	 L.A. Confidential (1997)	1617	39
468	 Dark City (1998)	1748	40
468	 Back to the Future Part III (1990)	2012	41
468	 Jurassic Park (1993)	480	42
468	 Fargo (1996)	608	43
468	 Forrest Gump (1994)	356	44
468	 Chinatown (1974)	1252	45
468	 Finding Nemo (2003)	6377	46
468	 Shining, The (1980)	1258	47
468	 Lion King, The (1994)	364	48
468	 Saving Private Ryan (1998)	2028	49
468	 Braveheart (1995)	110	50
587	 The Shawshank Redemption (1994)	318	1
587	 The Godfather (1972)	858	2
587	 The Dark Knight (2008)	58559	3
587	 The Godfather Part II (1974)	1221	4
587	 12 Angry Men (1957)	1203	5
587	 Schindler's List (1993)	527	6
587	 The Lord of the Rings: The Return of the King (2003)	7153	7
587	 Pulp Fiction (1994)	296	8
587	 The Silence of the Lambs (1991)	135937	10
