model	metric	value
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	nDCG	0.159629701132686
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	Recall	0.14208822464248172
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	Precision	0.1077351140790206
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	nDCGRendle2020	0.14878082206048024
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	HR	0.6304952698942682
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	F1	0.12001008538581481
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	MAP	0.1429666507671516
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	MAR	0.09290863961982493
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	MRR	0.32978001254295075
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	ACLT	0.5075125208681135
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	APLT	0.05075125208681135
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	ARP	140.61519198664442
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	PopREO	0.8186002869552723
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	PopRSP	0.923307646320697
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	ItemCoverage	516.0
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	UserCoverage	1797.0
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	Gini	0.06338031291639223
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	SEntropy	6.937113053327892
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	EFD	1.0279798064338113
VSM_sim=correlation_up=binary_ip=tfidf_load=ItemAttributes	EPC	0.110728191641734
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	nDCG	0.2426263031820884
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	Recall	0.2049202374327583
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	Precision	0.15208681135225377
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	nDCGRendle2020	0.21666008335766485
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	HR	0.7562604340567612
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	F1	0.17064969077365902
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	MAP	0.20847713561403045
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	MAR	0.13562992995380307
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	MRR	0.4450082147494501
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	ACLT	1.015025041736227
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	APLT	0.1015025041736227
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	ARP	142.03756260434056
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	PopREO	0.60160472690163
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	PopRSP	0.8445842720004236
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	ItemCoverage	801.0
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	UserCoverage	1797.0
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	Gini	0.12859435934614383
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	SEntropy	7.869060863104663
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	EFD	1.5266396291988673
VSM_sim=correlation_up=tfidf_ip=binary_load=ItemAttributes	EPC	0.1613057825056405
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCG	0.24512140033817353
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Recall	0.20206737861161903
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Precision	0.15108514190317196
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCGRendle2020	0.21700789816318825
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	HR	0.7562604340567612
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	F1	0.16910694903828455
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAP	0.21070130111031612
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAR	0.13483943698050543
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MRR	0.45020934361501974
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ACLT	0.5848636616583194
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	APLT	0.05848636616583195
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ARP	177.99488035614914
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	PopREO	0.7222110443862476
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	PopRSP	0.9114424033608239
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ItemCoverage	653.0
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	UserCoverage	1797.0
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Gini	0.08257705590178743
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	SEntropy	7.1946628652757845
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	EFD	1.4844727429159208
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	EPC	0.15930309915399693
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	nDCG	0.19304994205771903
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	Recall	0.17541117912570334
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	Precision	0.12726766833611575
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	nDCGRendle2020	0.178573331171684
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	HR	0.7111853088480802
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	F1	0.14401939841811248
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	MAP	0.16498626458559681
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	MAR	0.11317736350707969
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	MRR	0.3695636908074304
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	ACLT	2.3144129104062325
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	APLT	0.23144129104062328
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	ARP	93.34563160823593
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	PopREO	0.3627904854977111
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	PopRSP	0.6331928138331093
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	ItemCoverage	937.0
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	UserCoverage	1797.0
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	Gini	0.19394726787526217
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	SEntropy	8.510296316740641
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	EFD	1.3114184389577246
VSM_sim=correlation_up=tfidf_ip=tfidf_load=ItemAttributes	EPC	0.13391781888263798
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	nDCG	0.18733898948379735
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	Recall	0.15493437033503812
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	Precision	0.11836393989983307
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	nDCGRendle2020	0.1672058461929979
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	HR	0.6505286588759043
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	F1	0.13150677809125583
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	MAP	0.1648960127549443
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	MAR	0.10398569926950563
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	MRR	0.36746120076670996
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	ACLT	0.34891485809682804
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	APLT	0.0348914858096828
VSM_sim=cosine_up=binary_ip=tfidf_load=ItemAttributes	ARP	172.0351140790206
