model	metric	value
output_EXP_1_elliot	nDCG	0.25128033146639606
output_EXP_1_elliot	Recall	0.2794686470395986
output_EXP_1_elliot	Precision	0.040779076238174734
output_EXP_1_elliot	nDCGRendle2020	0.2443596957767755
output_EXP_1_elliot	HR	0.8141346688925988
output_EXP_1_elliot	F1	0.07052577198658078
output_EXP_1_elliot	MAP	0.09258108457049675
output_EXP_1_elliot	MAR	0.22306835908171468
output_EXP_1_elliot	MRR	0.4527978216837988
output_EXP_1_elliot	ACLT	4.968280467445743
output_EXP_1_elliot	APLT	0.14834122365056118
output_EXP_1_elliot	ARP	78.49711389131589
output_EXP_1_elliot	PopREO	0.5758942561996784
output_EXP_1_elliot	PopRSP	0.7601529512000584
output_EXP_1_elliot	ItemCoverage	895.0
output_EXP_1_elliot	UserCoverage	1786.0
output_EXP_1_elliot	Gini	0.13970046359394628
output_EXP_1_elliot	SEntropy	8.183868725301574
output_EXP_1_elliot	EFD	0.8308830951544313
output_EXP_1_elliot	EPC	0.08539612129353999
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCG	0.3211704420766256
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Recall	0.4349972617501833
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Precision	0.06461880912632165
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCGRendle2020	0.3155279611702579
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	HR	0.9476905954368392
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	F1	0.11150262245850763
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAP	0.11525221740878229
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAR	0.3000092305518015
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MRR	0.4600655795453034
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ACLT	4.863105175292153
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	APLT	0.09726210350584308
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ARP	120.8939899833055
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	PopREO	0.5585313744673875
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	PopRSP	0.851241547395939
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ItemCoverage	1210.0
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	UserCoverage	1797.0
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Gini	0.17866408600434136
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	SEntropy	8.421721917542543
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	EFD	0.793131219105725
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	EPC	0.08337851580936637
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	nDCG	0.3065605361841971
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	Recall	0.4444133078941092
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	Precision	0.06586533110740123
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	nDCGRendle2020	0.3121228982585127
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	HR	0.9326655537006121
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	F1	0.11368967312406769
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	MAP	0.11330021372927214
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	MAR	0.3048551200855041
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	MRR	0.4286983688276318
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	ACLT	18.19810795770729
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	APLT	0.36396215915414576
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	ARP	61.60383973288815
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	PopREO	0.1371137065209961
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	PopRSP	0.40175220551581337
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	ItemCoverage	1507.0
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	UserCoverage	1797.0
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	Gini	0.5670409366060151
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	SEntropy	10.07443405830594
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	EFD	0.8506060805226966
AttributeItemKNN_nn=40_sim=correlation_bin=False_load=ItemAttributes	EPC	0.084709923100027
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	nDCG	0.3611414383291842
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Recall	0.4787304237220765
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Precision	0.07314412910406233
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	nDCGRendle2020	0.3533025904832672
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	HR	0.9360044518642181
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	F1	0.12590616767810098
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MAP	0.13193251579023182
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MAR	0.3330391923046347
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MRR	0.4989283546826845
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ACLT	8.977184195882026
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	APLT	0.17954368391764053
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ARP	84.93656093489149
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	PopREO	0.5329350598967694
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	PopRSP	0.7193775005218951
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ItemCoverage	1423.0
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	UserCoverage	1797.0
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Gini	0.3640574189977245
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	SEntropy	9.51754307870544
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	EFD	0.9260359809633949
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	EPC	0.09629084299305321
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.36049697032801725
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	0.4962720053705028
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	0.07392320534223706
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCGRendle2020	0.3633049995787349
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	0.9571508069003896
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	0.12754921575308256
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	0.13375336153915443
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAR	0.3475509270300589
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MRR	0.5014695902507167
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	ACLT	13.096271563717307
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	APLT	0.26192543127434614
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	ARP	74.46028937117417
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	PopREO	0.2995791582583819
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	PopRSP	0.5814331387979903
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	ItemCoverage	1504.0
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	UserCoverage	1797.0
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Gini	0.45097257418110903
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	SEntropy	9.783185113777204
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EFD	0.972149425068771
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EPC	0.0984263536236054
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.3556910167758669
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	0.4787867345045976
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	0.07197551474680022
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCGRendle2020	0.3509646814454523
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	0.9549248747913188
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	0.1240568056327807
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	0.12921082143257093
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAR	0.3316240559662931
