model	metric	value
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	nDCG	0.032633470790164223
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Recall	0.07962962962962963
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Precision	0.018686868686868686
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	nDCGRendle2020	0.041705330642431676
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	HR	0.3111111111111111
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	F1	0.03001406586386824
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MAP	0.015339064566689108
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MAR	0.03655892255892256
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	MRR	0.04929147087393639
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ACLT	8.216161616161616
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	APLT	0.4108080808080808
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ARP	46.554545454545455
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	PopREO	0.1259446463077052
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	PopRSP	0.3076743276907849
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	ItemCoverage	1286.0
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	UserCoverage	495.0
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	Gini	0.43843145934779437
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	SEntropy	9.763591252783163
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	EFD	0.18029043536557687
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	EPC	0.016382245055021595
output_exp_2_rec_artist_no_rerank_userknn_performance	nDCG	0.07274509202306899
output_exp_2_rec_artist_no_rerank_userknn_performance	Recall	0.13444444444444445
output_exp_2_rec_artist_no_rerank_userknn_performance	Precision	0.03025641025641026
output_exp_2_rec_artist_no_rerank_userknn_performance	nDCGRendle2020	0.08014690058952786
output_exp_2_rec_artist_no_rerank_userknn_performance	HR	0.47435897435897434
output_exp_2_rec_artist_no_rerank_userknn_performance	F1	0.04888820803870972
output_exp_2_rec_artist_no_rerank_userknn_performance	MAP	0.03307142201832902
output_exp_2_rec_artist_no_rerank_userknn_performance	MAR	0.07281196581196582
output_exp_2_rec_artist_no_rerank_userknn_performance	MRR	0.11037233143180987
output_exp_2_rec_artist_no_rerank_userknn_performance	ACLT	5.082051282051282
output_exp_2_rec_artist_no_rerank_userknn_performance	APLT	0.2541025641025641
output_exp_2_rec_artist_no_rerank_userknn_performance	ARP	81.77320512820512
output_exp_2_rec_artist_no_rerank_userknn_performance	PopREO	0.22576316672257635
output_exp_2_rec_artist_no_rerank_userknn_performance	PopRSP	0.5889422063107129
output_exp_2_rec_artist_no_rerank_userknn_performance	ItemCoverage	1280.0
output_exp_2_rec_artist_no_rerank_userknn_performance	UserCoverage	390.0
output_exp_2_rec_artist_no_rerank_userknn_performance	Gini	0.42416028194912647
output_exp_2_rec_artist_no_rerank_userknn_performance	SEntropy	9.68431381930885
output_exp_2_rec_artist_no_rerank_userknn_performance	EFD	0.31249065428156003
output_exp_2_rec_artist_no_rerank_userknn_performance	EPC	0.030082240827946312
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.045086178125435805
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	0.09033670033670034
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	0.021313131313131315
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCGRendle2020	0.052655676998315436
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	0.3616161616161616
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	0.034208834058636436
