model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
ItemKNN_nn=80_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3256297299281767	0.40910915466332404	0.13567114093959734	0.34274022003402954	0.9412751677852349	0.17216846977300224	0.205356776002929	0.27729909423974053	0.5384178000331475	3.221476510067114	0.06442953020134227	82.2718456375839	0.8593407231996282	0.8906464607343598	1401.0	596.0	0.18682086198875525	8.813596980997385	1.5423393285070162	0.14208889254671092
ItemKNN_nn=80_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.29542304632021343	0.3864517868239208	0.12986577181208053	0.3162941169550241	0.9345637583892618	0.1643361326092973	0.18990655973916842	0.25708680157350994	0.4794756696426568	8.437919463087248	0.16875838926174497	57.74624161073826	0.6483160758329581	0.7086555918949146	1721.0	596.0	0.33688242231029764	9.693253761747005	1.4924976379633952	0.1369240985096159
ItemKNN_nn=40_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.30924876418623853	0.4036443661596348	0.13385906040268455	0.330926432107918	0.9496644295302014	0.17019876453431093	0.1974593160385603	0.2689448118445985	0.5118170730356929	8.203020134228188	0.16406040268456376	59.887281879194646	0.6511830206750752	0.7169850106686181	1739.0	596.0	0.33694052053994217	9.681358645972225	1.5501726083282377	0.14213501105041965
ItemKNN_nn=20_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3259235882348392	0.40355117683473396	0.13546979865771813	0.3447191573936288	0.9328859060402684	0.17172954985060354	0.20533231146214106	0.27407774159125714	0.5479086542905924	4.0369127516778525	0.08073825503355705	77.73788590604026	0.8071554307022123	0.8626038020321309	1527.0	596.0	0.22158448405814857	9.04975485728182	1.5577740412239243	0.14315981115118653
ItemKNN_nn=100_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.288421808823101	0.3787166194545329	0.12802013422818792	0.30931522260903277	0.924496644295302	0.16185062090085597	0.187085647992981	0.25236631088210765	0.47032824618839153	8.728187919463087	0.17456375838926175	56.82023489932886	0.6399138842572673	0.698345001290204	1715.0	596.0	0.33968664461987297	9.707948471316925	1.4727029544082764	0.1350586106404034
ItemKNN_nn=60_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3033125629035482	0.39093860169442257	0.13057046979865772	0.32248853675094746	0.9412751677852349	0.16569309343113944	0.19310950896823367	0.26144034008468064	0.49710422614885236	8.189597315436242	0.16379194630872485	59.068422818791944	0.6434869844808735	0.7174605887447094	1728.0	596.0	0.3343555640505037	9.67410110809111	1.5132458594628804	0.13872235184937567
ItemKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3240319714161814	0.4088545940647147	0.13523489932885904	0.34191372951056204	0.9345637583892618	0.171917473429906	0.20535034499986313	0.2771554107053234	0.53458675602254	3.0167785234899327	0.06033557046979867	82.6851677852349	0.8677841429172171	0.897662753402717	1377.0	596.0	0.1824441647522984	8.784119617114339	1.5380461276643098	0.14171222948539677
ItemKNN_nn=60_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3304097339094764	0.4163702593002611	0.13724832214765104	0.3478432315691443	0.9446308724832215	0.17467551956920468	0.2064908360544328	0.2797710704683939	0.5392673259442637	3.25	0.065	82.11755033557047	0.847847797509651	0.8896680427016581	1427.0	596.0	0.19151113098608297	8.846454497473072	1.5585078341286183	0.1434940425396409
ItemKNN_nn=40_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.32642137466691457	0.40875462208870905	0.13671140939597318	0.34351579016563405	0.9429530201342282	0.1732919980992953	0.20504603180882963	0.2764480534724628	0.5280877258612467	3.3875838926174495	0.067751677852349	81.25191275167785	0.8501771814988471	0.8849460764487552	1457.0	596.0	0.19896858512238103	8.901167623363214	1.5479984254304893	0.14249436550063757
ItemKNN_nn=20_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.30505136536093164	0.38610213815368655	0.12959731543624162	0.32602626204424223	0.9362416107382551	0.16418654380955278	0.196762383901834	0.26086483500347074	0.5244695296103227	8.639261744966444	0.17278523489932887	59.84060402684564	0.6281794112654272	0.7015058318589875	1770.0	596.0	0.3546112539624723	9.744416462027354	1.5302843135154747	0.14016228323321192
