output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCG	2.8660753115731866e-06
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	nDCG	2.8660753115731866e-06
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Recall	3.624397537326255e-20
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	Recall	3.624397537326255e-20
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	Precision	1.9719292978996867e-29
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	Precision	1.9719292978996867e-29
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	nDCGRendle2020	4.339169378765596e-08
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	nDCGRendle2020	4.339169378765596e-08
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	HR	3.20143133656242e-07
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	HR	3.20143133656242e-07
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	F1	1.4556751085328752e-27
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	F1	1.4556751085328752e-27
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAP	9.7595467894152e-07
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	MAP	9.7595467894152e-07
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MAR	1.8110202989258958e-07
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	MAR	1.8110202989258958e-07
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	MRR	0.8690090630143037
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	MRR	0.8690090630143037
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ACLT	1.120468381016621e-55
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	ACLT	1.120468381016621e-55
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	APLT	3.833375764000678e-73
VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	output_rec_artist_2	APLT	3.833375764000678e-73
output_rec_artist_2	VSM_sim=cosine_up=tfidf_ip=binary_load=ItemAttributes	ARP	0.0
