1	103772.0	58.247414
1	57640.0	58.247414
1	166528.0	58.247414
1	1527.0	51.49742
1	59615.0	51.49742
1	4121.0	51.49742
1	3827.0	51.49742
1	122904.0	51.49742
1	5313.0	50.337173
1	1562.0	50.337173
1	53125.0	49.657078
1	485.0	49.657078
1	6539.0	49.657078
1	3702.0	48.392303
1	34150.0	48.392303
1	3704.0	48.392303
1	111362.0	48.392303
1	135569.0	48.392303
1	122892.0	48.392303
1	442.0	48.392303
1	34405.0	48.392303
1	122900.0	48.392303
1	122912.0	48.392303
1	1831.0	48.392303
1	5171.0	48.392303
1	122922.0	48.392303
1	1196.0	48.392303
1	33493.0	48.392303
1	6537.0	48.392303
1	112852.0	48.392303
1	208.0	48.392303
1	59315.0	48.392303
1	122916.0	48.392303
1	122918.0	48.392303
1	1375.0	48.392303
1	6534.0	48.392303
1	122926.0	48.254948
1	44.0	48.254948
1	45722.0	48.254948
1	1275.0	48.254948
1	653.0	48.254948
1	60074.0	47.99236
1	737.0	47.90731
1	60040.0	47.90731
1	37386.0	47.90731
1	1373.0	47.90731
1	2641.0	47.90731
1	96737.0	47.90731
1	168252.0	47.90731
1	589.0	47.90731
2	1206.0	13.416021
2	2985.0	13.095184
2	1586.0	12.979939
2	3107.0	12.979939
2	49651.0	12.979939
2	2409.0	12.979939
2	2410.0	12.979939
2	2411.0	12.979939
2	104913.0	12.979939
2	4448.0	12.979939
2	3020.0	12.979939
2	33794.0	12.213484
2	3551.0	11.531088
2	2176.0	11.531088
2	2391.0	11.531088
2	3741.0	11.531088
2	3298.0	11.531088
2	5294.0	11.531088
2	111.0	11.531088
2	4034.0	11.531088
2	55765.0	11.531088
2	2268.0	11.531088
2	51540.0	11.531088
2	4326.0	11.531088
2	707.0	11.531088
2	507.0	11.531088
2	1344.0	11.531088
2	6552.0	11.531088
2	44199.0	11.531088
2	2912.0	11.531088
2	55118.0	11.531088
2	4776.0	11.531088
2	1729.0	11.531088
2	115569.0	11.531088
2	27831.0	11.531088
2	2952.0	11.531088
2	97752.0	9.999514
2	1754.0	9.986216
2	3334.0	9.986216
2	88129.0	9.986216
2	866.0	9.986216
2	1245.0	9.986216
2	58803.0	9.986216
2	2186.0	9.986216
2	647.0	9.897114
2	36529.0	9.714567
2	68237.0	9.518907
2	2009.0	9.518907
2	48780.0	9.518907
2	4878.0	9.518907
4	2289.0	31.274513
4	6708.0	31.274513
4	778.0	31.274513
4	106782.0	31.274513
4	2973.0	31.274513
4	1271.0	31.274513
4	61323.0	31.274513
4	1682.0	28.577377
4	37729.0	27.49787
4	2081.0	27.212149
4	661.0	26.912611
4	1032.0	26.912611
4	45672.0	26.048199
4	224.0	25.999998
4	6867.0	25.999998
4	2318.0	25.999998
4	2352.0	25.999998
4	44195.0	25.999998
4	6942.0	25.999998
4	60950.0	25.999998
4	8366.0	25.999998
4	91077.0	25.999998
4	909.0	25.999998
4	1042.0	25.999998
4	218.0	25.999998
4	3543.0	25.999998
4	3210.0	25.999998
4	1060.0	25.999998
4	232.0	25.999998
4	6711.0	25.999998
4	6993.0	25.999998
4	235.0	25.999998
4	2369.0	25.999998
4	2431.0	25.999998
4	1243.0	25.999998
4	281.0	25.999998
4	916.0	25.999998
4	6218.0	25.999998
4	272.0	25.999998
4	88163.0	25.999998
4	30822.0	25.999998
4	52973.0	25.999998
