1	1196.0	30.030376
1	1240.0	24.166706
1	356.0	23.293396
1	2762.0	23.035772
1	589.0	22.833752
1	318.0	22.479542
1	1036.0	22.383554
1	593.0	22.227957
1	32.0	21.795961
1	1527.0	21.520357
1	858.0	21.149136
1	778.0	21.105164
1	1213.0	18.802217
1	2987.0	18.726667
1	1200.0	18.377016
1	1968.0	18.23431
1	2791.0	18.097734
1	2918.0	17.666737
1	4027.0	16.732256
1	2011.0	16.606874
1	541.0	16.339119
1	1221.0	15.98708
1	2502.0	15.975858
1	2329.0	15.662513
1	2683.0	15.101679
1	750.0	15.095131
1	3471.0	14.958491
1	1387.0	14.628214
1	2003.0	14.57841
1	1617.0	14.125521
1	380.0	13.883865
1	1275.0	13.800085
1	551.0	13.761589
1	293.0	13.587036
1	1923.0	13.580525
1	21.0	13.403563
1	1704.0	13.388856
1	2947.0	13.187012
1	1199.0	12.983391
1	377.0	12.852542
1	10.0	12.568149
1	1201.0	12.52445
1	1193.0	12.434275
1	1610.0	12.40135
1	5349.0	11.994709
1	2706.0	11.848341
1	1954.0	11.780842
1	16.0	11.740428
1	368.0	11.593913
1	329.0	11.504518
2	64614.0	9.329576
2	68954.0	7.9190774
2	54286.0	7.764655
2	63082.0	7.569877
2	70286.0	7.531381
2	80463.0	7.353298
2	33794.0	7.2512197
2	139385.0	6.8197885
2	69122.0	6.7679124
2	4262.0	6.268391
2	59315.0	6.2204323
2	44191.0	6.086975
2	2959.0	5.7404947
2	8665.0	5.700479
2	4993.0	5.3550634
2	109374.0	5.3243494
2	55820.0	4.976941
2	4963.0	4.9735928
2	1682.0	4.9723973
2	48780.0	4.966843
2	55363.0	4.7770557
2	112183.0	4.7711897
2	51540.0	4.6423054
2	69481.0	4.633644
2	79702.0	4.5969214
2	88129.0	4.4974356
2	4011.0	4.4969563
2	134130.0	4.473348
2	106782.0	4.331844
2	55765.0	4.143735
2	7445.0	4.075105
2	8950.0	4.075078
2	142488.0	3.894305
2	6016.0	3.8027673
2	119145.0	3.7855759
2	7153.0	3.757483
2	57669.0	3.7445726
2	7254.0	3.7142394
2	5010.0	3.668755
2	2571.0	3.6578856
2	48738.0	3.650492
2	104879.0	3.6357832
2	5952.0	3.5784228
2	44199.0	3.549734
2	4226.0	3.546731
2	112556.0	3.528782
2	5418.0	3.519278
2	54503.0	3.5179791
2	5989.0	3.4657862
2	2329.0	3.4615984
4	953.0	13.844758
4	2791.0	12.604673
4	1270.0	12.463308
4	2997.0	12.369782
4	858.0	12.30084
4	1097.0	12.184028
4	2174.0	11.57275
4	1208.0	11.485904
4	1299.0	11.185004
4	1222.0	11.113708
4	2115.0	10.927639
4	2918.0	10.832626
4	916.0	10.769724
4	1207.0	10.598343
4	589.0	10.505768
4	1234.0	10.461945
4	926.0	10.36138
4	223.0	10.276123
4	1358.0	10.227576
4	1079.0	10.218925
4	1220.0	10.13212
4	111.0	9.994158
4	915.0	9.90177
4	933.0	9.886671
4	1201.0	9.712772
4	1259.0	9.674473
4	951.0	9.368754
4	527.0	9.272895
4	296.0	9.202417
4	1214.0	8.997247
4	1394.0	8.982557
4	1247.0	8.981831
4	50.0	8.942553
4	1393.0	8.896045
4	1041.0	8.808365
4	4027.0	8.755526
4	3507.0	8.754634
4	260.0	8.752679
4	3578.0	8.62169
4	1210.0	8.615906
4	1248.0	8.59395
4	1199.0	8.579104
4	1276.0	8.56091
4	1965.0	8.42619
4	2565.0	8.414912
4	923.0	8.313677
4	2289.0	8.275337
4	3260.0	8.250626
4	318.0	8.184226
4	47.0	8.071248
5	356.0	15.155425
5	440.0	14.65628
5	480.0	14.1271
5	329.0	12.745419
5	380.0	12.137083
5	11.0	11.761422
5	500.0	11.541683
5	339.0	11.532434
5	165.0	10.9966545
5	10.0	10.902325
5	367.0	10.821777
5	508.0	10.669697
5	300.0	10.027313
5	296.0	10.022718
5	318.0	9.987575
5	593.0	9.802237
5	161.0	9.126195
5	185.0	9.055326
5	292.0	8.933524
5	586.0	8.876363
5	454.0	8.740283
5	253.0	8.629847
5	316.0	8.60624
5	539.0	8.187091
5	231.0	7.877821
5	553.0	7.7177944
5	377.0	7.117112
5	32.0	6.8713284
5	648.0	6.71893
5	350.0	6.3957953
5	337.0	6.373956
5	47.0	6.274583
5	587.0	6.2550592
5	225.0	6.2178407
5	2.0	5.9378014
5	357.0	5.9083085
5	151.0	5.8287673
5	266.0	5.7809944
5	236.0	5.68303
5	62.0	5.576125
5	434.0	5.521725
5	509.0	5.405643
5	288.0	5.206882
5	733.0	5.191461
5	368.0	5.048465
5	6.0	5.001482
5	235.0	4.9938784
5	208.0	4.878339
5	317.0	4.786413
5	616.0	4.5290546
6	380.0	29.59755
6	10.0	24.18469
6	590.0	22.883024
6	185.0	22.617535
6	161.0	21.62376
6	225.0	21.614037
6	586.0	21.479687
6	474.0	21.074951
6	296.0	19.905285
6	237.0	18.201485
6	593.0	17.063234
6	39.0	17.043991
6	7.0	17.036089
6	315.0	16.591137
6	47.0	16.361996
6	420.0	15.953709
6	435.0	15.005129
6	280.0	14.964032
6	780.0	14.37752
6	300.0	14.031906
6	203.0	13.932931
6	288.0	13.591042
6	227.0	13.545768
6	442.0	13.216774
6	272.0	13.051759
6	648.0	12.555775
6	17.0	12.18283
6	529.0	12.008612
6	421.0	11.992816
6	204.0	11.733963
6	1.0	11.497894
6	21.0	11.473749
6	173.0	11.350266
6	19.0	11.2797785
6	196.0	11.153342
6	273.0	11.011931
6	585.0	10.974323
6	218.0	10.922346
6	376.0	10.902782
6	413.0	10.704809
6	23.0	10.687964
6	44.0	10.583666
6	163.0	10.427866
6	762.0	10.281188
6	25.0	9.834896
6	338.0	9.687496
6	786.0	9.669144
6	48.0	9.645719
6	616.0	9.600416
6	802.0	9.551718
7	4306.0	18.246231
7	589.0	16.635548
7	6333.0	15.012286
7	110.0	14.947123
7	318.0	14.840905
7	4022.0	14.237084
7	6377.0	14.222703
7	364.0	14.1177635
7	527.0	13.759179
7	32.0	13.588746
7	457.0	13.587928
7	5418.0	13.266402
7	2571.0	12.705383
7	33493.0	12.31526
7	590.0	12.297072
7	1704.0	12.213762
7	1291.0	12.150572
7	377.0	12.052559
7	296.0	11.870428
7	1221.0	11.786001
7	780.0	11.533383
7	1258.0	11.445815
7	541.0	11.321861
7	597.0	11.203894
7	1198.0	11.169569
7	8644.0	11.129678
7	10.0	10.939652
7	1222.0	10.875729
7	1214.0	10.857099
7	3578.0	10.668986
7	47.0	10.289986
7	858.0	10.2795925
7	2011.0	10.258115
7	1270.0	9.982996
7	1213.0	9.786101
7	5952.0	9.778721
7	1196.0	9.772224
7	7438.0	9.635923
7	2028.0	9.483391
7	1721.0	9.45524
7	34.0	9.432647
7	500.0	9.283212
7	1265.0	9.177676
7	608.0	9.150416
7	329.0	9.0453205
7	34405.0	8.983981
7	2628.0	8.981087
7	367.0	8.913547
7	4896.0	8.898399
7	223.0	8.888772
8	500.0	20.601543
8	589.0	17.219734
8	588.0	16.956629
8	595.0	16.40454
8	161.0	16.225388
8	318.0	15.059337
8	165.0	14.579238
8	586.0	14.377697
8	11.0	14.241042
8	225.0	14.00638
8	367.0	13.894792
8	316.0	13.655435
8	344.0	13.491744
8	47.0	13.40759
8	508.0	13.382179
