model	metric	value
output_EXP_2_no_rerank	nDCG	0.11005841716007576
output_EXP_2_no_rerank	Recall	0.15479863073118313
output_EXP_2_no_rerank	Precision	0.05053691275167786
output_EXP_2_no_rerank	nDCGRendle2020	0.1098335535851399
output_EXP_2_no_rerank	HR	0.802013422818792
output_EXP_2_no_rerank	F1	0.06432796553346763
output_EXP_2_no_rerank	MAP	0.06953714544357054
output_EXP_2_no_rerank	MAR	0.09102490861279519
output_EXP_2_no_rerank	MRR	0.21063946517767335
output_EXP_2_no_rerank	ACLT	0.0
output_EXP_2_no_rerank	APLT	0.0
output_EXP_2_no_rerank	ARP	107.36096929815704
output_EXP_2_no_rerank	PopREO	1.0
output_EXP_2_no_rerank	PopRSP	1.0
output_EXP_2_no_rerank	ItemCoverage	50.0
output_EXP_2_no_rerank	UserCoverage	596.0
output_EXP_2_no_rerank	Gini	0.02452195308962246
output_EXP_2_no_rerank	SEntropy	5.630724638026068
output_EXP_2_no_rerank	EFD	0.6393992825180376
output_EXP_2_no_rerank	EPC	0.05831518769672781
